Bar0, 99.98005596285515
Bar1, 99.79345926052777
Bar2, 99.76946825594283
Bar3, 99.15369913826251
Bar4, 97.83002878112772
Bar5, 95.45508593141642
Bar7, 93.18260466378666
Bar8, 91.52811390315065
Bar9, 85.71873657069187
Bar10, 81.33371406599869
Bar11, 80.28877253296542
Bar12, 80.48736473758527
Bar13, 80.40073055436184
Bar14, 80.2016940718793
Bar15, 80.0275371497071
Bar16, 79.92757463060315
Bar17, 80.02087298176684
Bar19, 80.0275371497071
Bar20, 79.59603227557506
Bar21, 79.40776953126262
Bar22, 79.00125528690657
Bar23, 79.27493045032004
Bar24, 78.90795693574289
Bar25, 78.44146517992446
Bar26, 78.43524528984688
Bar27, 78.06827177526972
Bar28, 99.48335331237419
Bar29, 99.79345926052777
Bar30, 99.7756881460204
Bar31, 99.50023587115618
Bar32, 98.87380408477145
Bar33, 98.30779408771176
Bar34, 97.56762716847987
Bar35, 96.16815190102457
Bar36, 93.73573060282851
Bar37, 91.86309941161456
Bar38, 91.5098985107806
Bar39, 91.50323434284034
Bar40, 91.67650270928719
Bar41, 91.29175808020265
Bar42, 91.31663764051297
Bar43, 90.94344423585824
Bar44, 90.47073258996222
Bar45, 90.29035577771245
Bar46, 90.10375907538506
Bar47, 90.10375907538506
Bar48, 90.29035577771245
Bar49, 90.29035577771245
Bar50, 90.10375907538506
Bar51, 90.10375907538506
Bar52, 89.91716237305769
Bar53, 89.81142424173885
